date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:04%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@layout.theme.js?v=171298206244208621631626866081	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@layout.theme469a.js	(from https://www.lucashugh.com/)
21:25:02	156527/156527	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2002%20May%202022%2020:09:23%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@layout.theme.js?v=171298206244208621631626866081	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@layout.theme469a.js	(from https://www.lucashugh.com/)
21:25:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:04%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/layout.theme.js?v=107949045146104908701626866065	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/layout.themec232.js	(from https://www.lucashugh.com/)
21:25:04	24494/24494	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2000:10:44%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/layout.theme.js?v=107949045146104908701626866065	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/layout.themec232.js	(from https://www.lucashugh.com/)
21:25:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:06%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.article.js?v=90140283305373174161626866068	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.article7f00.js	(from https://www.lucashugh.com/)
21:25:04	2453/2453	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:50:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.article.js?v=90140283305373174161626866068	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.article7f00.js	(from https://www.lucashugh.com/)
21:25:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:06%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.blog.js?v=116975728412799031501626866070	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.blog7d81.js	(from https://www.lucashugh.com/)
21:25:05	1964/1964	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:39:02%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.blog.js?v=116975728412799031501626866070	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.blog7d81.js	(from https://www.lucashugh.com/)
21:25:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:07%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.cart.js?v=96258643509548752821626866071	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.cartf0f4.js	(from https://www.lucashugh.com/)
21:25:05	2545/2545	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2022:23:17%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.cart.js?v=96258643509548752821626866071	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.cartf0f4.js	(from https://www.lucashugh.com/)
21:25:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:07%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.collection.js?v=45988824172948509301626866072	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.collection991d.js	(from https://www.lucashugh.com/)
21:25:05	5714/5714	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2004:32:34%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.collection.js?v=45988824172948509301626866072	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.collection991d.js	(from https://www.lucashugh.com/)
21:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:08%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.gift_card.js?v=67971490883064223341626866073	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.gift_card8925.js	(from https://www.lucashugh.com/)
21:25:06	2019/2019	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:50:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.gift_card.js?v=67971490883064223341626866073	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.gift_card8925.js	(from https://www.lucashugh.com/)
21:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:08%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.index.js?v=70439545819495302931626866074	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.index2df1.js	(from https://www.lucashugh.com/)
21:25:06	129356/129356	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2002:39:43%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.index.js?v=70439545819495302931626866074	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.index2df1.js	(from https://www.lucashugh.com/)
21:25:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:09%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@template.page.about_us@template.page.about_us_2@template.product.js?v=61468940155282354551626866082	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@template.page.about_us@template.page.about_us_2@template.product4525.js	(from https://www.lucashugh.com/)
21:25:08	43181/43181	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2021:57:27%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@template.page.about_us@template.page.about_us_2@template.product.js?v=61468940155282354551626866082	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/vendors@template.page.about_us@template.page.about_us_2@template.product4525.js	(from https://www.lucashugh.com/)
21:25:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:10%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us.js?v=29600420459816042651626866076	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us8a22.js	(from https://www.lucashugh.com/)
21:25:08	2004/2004	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:50:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us.js?v=29600420459816042651626866076	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us8a22.js	(from https://www.lucashugh.com/)
21:25:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:10%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us_2.js?v=90397044749230170551626866077	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us_2ede7.js	(from https://www.lucashugh.com/)
21:25:09	2005/2005	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:50:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us_2.js?v=90397044749230170551626866077	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.page.about_us_2ede7.js	(from https://www.lucashugh.com/)
21:25:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:11%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.product.js?v=51787058725923078441626866078	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.product11b4.js	(from https://www.lucashugh.com/)
21:25:09	21705/21705	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:39:02%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.product.js?v=51787058725923078441626866078	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.product11b4.js	(from https://www.lucashugh.com/)
21:25:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:11%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.search.js?v=80289256481340179541626866080	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.search6ee7.js	(from https://www.lucashugh.com/)
21:25:09	1638/1638	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:28:20%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.search.js?v=80289256481340179541626866080	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.search6ee7.js	(from https://www.lucashugh.com/)
21:25:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:12%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.addresses.js?v=176660596137356486761626866067	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.addresses199e.js	(from https://www.lucashugh.com/)
21:25:10	2898/2898	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2020:49:50%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.addresses.js?v=176660596137356486761626866067	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.addresses199e.js	(from https://www.lucashugh.com/)
21:25:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:12%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.login.js?v=47245012907760297221626866075	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.loginde45.js	(from https://www.lucashugh.com/)
21:25:10	2077/2077	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:50:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.login.js?v=47245012907760297221626866075	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.loginde45.js	(from https://www.lucashugh.com/)
21:25:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:13%20GMT	http://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.register.js?v=12351395922064272751626866079	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.registerd700.js	(from https://www.lucashugh.com/)
21:25:11	1635/1635	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2021:12:15%20GMT	https://cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.register.js?v=12351395922064272751626866079	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/files/1/0030/0158/1668/t/38/assets/template.registerd700.js	(from https://www.lucashugh.com/)
21:25:11	1294/1294	---M-Z	200	added ('OK')	text/css	date:Sun,%2022%20May%202022%2014:25:13%20GMT	https://use.typekit.net/num0tef.css	C:/website%20httrack/https___www.lucashugh.com_/use.typekit.net/num0tef.css	(from https://www.lucashugh.com/)
21:25:11	1922/1922	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2022%20May%202022%2014:09:00%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://www.lucashugh.com/)
21:25:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:14%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	(from https://www.lucashugh.com/)
21:25:12	9921/9921	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:18:02%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/storefront/load_feature-37a17a663bce00c3e1703d247d958d410831e9e5dac457e1e9aa9f37481e2eb5.js	(from https://www.lucashugh.com/)
21:25:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:14%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shopify_pay/storefront-b61f50798075db890698930c4405673937fe89353f7fea7be88b5ce16a9c0af8.js?v=20210208	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/shopify_pay/storefront-b61f50798075db890698930c4405673937fe89353f7fea7be88b5ce16a9c0af87f17.js	(from https://www.lucashugh.com/)
21:25:12	49739/49739	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2000:15:51%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shopify_pay/storefront-b61f50798075db890698930c4405673937fe89353f7fea7be88b5ce16a9c0af8.js?v=20210208	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/shopify_pay/storefront-b61f50798075db890698930c4405673937fe89353f7fea7be88b5ce16a9c0af87f17.js	(from https://www.lucashugh.com/)
21:25:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:15%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://www.lucashugh.com/)
21:25:13	37632/37632	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2001:45:15%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/storefront/features-87e8399988880142f2c62771b9d8f2ff6c290b3ff745dd426eb0dfe0db9d1dae.js	(from https://www.lucashugh.com/)
21:25:14	92390/92390	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:18e6cf9ab228f3231a23302026c2b7c5	https://www.lucashugh.com/POST	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/POST.30.delayed	(from https://www.lucashugh.com/)
21:25:14	80395/80395	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2003:38:01%20GMT	https://cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/s/trekkie.storefront.14a2a604dac04b548cd8c6bdfd85448fc1df7da9.min.js	(from https://www.lucashugh.com/)
21:25:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2022%20May%202022%2014:25:16%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://www.lucashugh.com/)
21:25:15	8110/8110	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2002:56:30%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-fa61fd11817b231631d2fe43dc869d0b1d14a06332792d42f1a1d94bda5aa31e.js	(from https://www.lucashugh.com/)
21:25:15	59352/59352	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:28:55%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/website%20httrack/https___www.lucashugh.com_/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://www.lucashugh.com/)
21:25:16	50205/50205	---MC-	200	added ('OK')	text/javascript	date:Wed,%2013%20Apr%202022%2021:02:38%20GMT	https://www.google-analytics.com/analytics.js	C:/website%20httrack/https___www.lucashugh.com_/www.google-analytics.com/analytics.js	(from https://www.lucashugh.com/)
21:25:17	92508/92508	---MCZ	200	added ('OK')	text/html	etag:cacheable:efeaf39d51768a4c9a1570952387d4a3	https://www.lucashugh.com/cart	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/cart.html	(from https://www.lucashugh.com/)
21:25:18	321287/321287	---MCZ	200	added ('OK')	text/html	etag:cacheable:9220dc1783297028abff4ec831a9186e	https://www.lucashugh.com/collections/leggings	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/leggings.html	(from https://www.lucashugh.com/)
21:25:18	365539/365539	---MCZ	200	added ('OK')	text/html	etag:cacheable:94e674f24cb02f3330388f64473b26ea	https://www.lucashugh.com/collections/sports-bras	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/sports-bras.html	(from https://www.lucashugh.com/)
21:25:18	300164/300164	---MCZ	200	added ('OK')	text/html	etag:cacheable:5cb46d5752ce6a1ea305c1705d8338c2	https://www.lucashugh.com/collections/tops	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/tops.html	(from https://www.lucashugh.com/)
21:25:19	494113/494113	---MCZ	200	added ('OK')	text/html	etag:cacheable:e221a82e0d0301b6fe228360475d9cdd	https://www.lucashugh.com/collections/all	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/all.html	(from https://www.lucashugh.com/)
21:25:19	145625/145625	---MCZ	200	added ('OK')	text/html	etag:cacheable:2d70f6871aa9d3e9c3d150c175632bb7	https://www.lucashugh.com/collections/shorts-pants	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/shorts-pants.html	(from https://www.lucashugh.com/)
21:25:20	168551/168551	---MCZ	200	added ('OK')	text/html	etag:cacheable:c29a06619edffb66faec308a69cbd650	https://www.lucashugh.com/collections/one-pieces	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/one-pieces.html	(from https://www.lucashugh.com/)
21:25:21	229639/229639	---MCZ	200	added ('OK')	text/html	etag:cacheable:66c1c5876a62fabafed66d8a662637fc	https://www.lucashugh.com/collections/outerwear	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/outerwear.html	(from https://www.lucashugh.com/)
21:25:21	408406/408406	---MCZ	200	added ('OK')	text/html	etag:cacheable:c969b4db500edd74e56861af32a80b42	https://www.lucashugh.com/collections/running	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/running.html	(from https://www.lucashugh.com/)
21:25:22	450565/450565	---MCZ	200	added ('OK')	text/html	etag:cacheable:a4445051af8d700d0acadbba8cb1f250	https://www.lucashugh.com/collections/gym	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/gym.html	(from https://www.lucashugh.com/)
21:25:23	396538/396538	---MCZ	200	added ('OK')	text/html	etag:cacheable:286f9ba819c79a0835032ec0fcecbb90	https://www.lucashugh.com/collections/yoga	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/yoga.html	(from https://www.lucashugh.com/)
21:25:24	453429/453429	---MCZ	200	added ('OK')	text/html	etag:cacheable:4b71c783e113aba678131f6694f16019	https://www.lucashugh.com/collections/walking-hiking	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/walking-hiking.html	(from https://www.lucashugh.com/)
21:25:24	199537/199537	---MCZ	200	added ('OK')	text/html	etag:cacheable:e6754f187c777ae45d1edf6e8689abca	https://www.lucashugh.com/collections/tennis	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/tennis.html	(from https://www.lucashugh.com/)
21:25:25	404842/404842	---MCZ	200	added ('OK')	text/html	etag:cacheable:98eba648fddb2c38766592ddbc3e1ea5	https://www.lucashugh.com/collections/dance	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/dance.html	(from https://www.lucashugh.com/)
21:25:26	423798/423798	---MCZ	200	added ('OK')	text/html	etag:cacheable:51f439d730af0518f83c9c11ef06e7bd	https://www.lucashugh.com/collections/bonded-performance	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/bonded-performance.html	(from https://www.lucashugh.com/)
21:25:27	312924/312924	---MCZ	200	added ('OK')	text/html	etag:cacheable:270f765375f79f79ff90964380049721	https://www.lucashugh.com/collections/technical-knit	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/technical-knit.html	(from https://www.lucashugh.com/)
21:25:28	395945/395945	---MCZ	200	added ('OK')	text/html	etag:cacheable:6829735f8a0d5e285573ff525aa596db	https://www.lucashugh.com/collections/sale	C:/website%20httrack/https___www.lucashugh.com_/www.lucashugh.com/collections/sale.html	(from https://www.lucashugh.com/)
